developer,day,MODIFY
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,20,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,21,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,22,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,23,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,24,29
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,25,1
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,26,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,27,11
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,28,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,29,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,30,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,31,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,32,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,33,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,34,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,35,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,36,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,37,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,38,6
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,39,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,40,1
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,41,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,42,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,43,8
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,44,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,45,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,46,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,47,5
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,48,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,49,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,50,5
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,51,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,52,16
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,53,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,54,2
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,55,125
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,56,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,57,1
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,58,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,59,5
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,60,2
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,61,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,62,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,63,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,64,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,65,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,66,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,67,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,68,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,69,14
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,70,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,71,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,72,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,73,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,74,0
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,75,8
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,76,24
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,77,54
hbase - Jim Kellerman - 2007-05-18 03:22:54+00:00,78,0
