developer,day,MODIFY
vision - soumith - 2016-11-09 17:11:00-08:00,149,0
vision - soumith - 2016-11-09 17:11:00-08:00,150,0
vision - soumith - 2016-11-09 17:11:00-08:00,151,0
vision - soumith - 2016-11-09 17:11:00-08:00,152,0
vision - soumith - 2016-11-09 17:11:00-08:00,153,0
vision - soumith - 2016-11-09 17:11:00-08:00,154,0
vision - soumith - 2016-11-09 17:11:00-08:00,155,0
vision - soumith - 2016-11-09 17:11:00-08:00,156,0
vision - soumith - 2016-11-09 17:11:00-08:00,157,0
vision - soumith - 2016-11-09 17:11:00-08:00,158,1
vision - soumith - 2016-11-09 17:11:00-08:00,159,0
vision - soumith - 2016-11-09 17:11:00-08:00,160,0
vision - soumith - 2016-11-09 17:11:00-08:00,161,0
vision - soumith - 2016-11-09 17:11:00-08:00,162,0
vision - soumith - 2016-11-09 17:11:00-08:00,163,0
vision - soumith - 2016-11-09 17:11:00-08:00,164,0
vision - soumith - 2016-11-09 17:11:00-08:00,165,0
vision - soumith - 2016-11-09 17:11:00-08:00,166,0
vision - soumith - 2016-11-09 17:11:00-08:00,167,0
vision - soumith - 2016-11-09 17:11:00-08:00,168,0
vision - soumith - 2016-11-09 17:11:00-08:00,169,0
vision - soumith - 2016-11-09 17:11:00-08:00,170,0
vision - soumith - 2016-11-09 17:11:00-08:00,171,0
vision - soumith - 2016-11-09 17:11:00-08:00,172,0
vision - soumith - 2016-11-09 17:11:00-08:00,173,0
vision - soumith - 2016-11-09 17:11:00-08:00,174,0
vision - soumith - 2016-11-09 17:11:00-08:00,175,0
vision - soumith - 2016-11-09 17:11:00-08:00,176,0
vision - soumith - 2016-11-09 17:11:00-08:00,177,0
vision - soumith - 2016-11-09 17:11:00-08:00,178,0
vision - soumith - 2016-11-09 17:11:00-08:00,179,0
vision - fmassa - 2016-11-10 17:36:45+01:00,0,1
vision - fmassa - 2016-11-10 17:36:45+01:00,1,0
vision - fmassa - 2016-11-10 17:36:45+01:00,2,0
vision - fmassa - 2016-11-10 17:36:45+01:00,3,0
vision - fmassa - 2016-11-10 17:36:45+01:00,4,0
vision - fmassa - 2016-11-10 17:36:45+01:00,5,0
vision - fmassa - 2016-11-10 17:36:45+01:00,6,0
vision - fmassa - 2016-11-10 17:36:45+01:00,7,0
vision - fmassa - 2016-11-10 17:36:45+01:00,8,0
vision - fmassa - 2016-11-10 17:36:45+01:00,9,0
vision - fmassa - 2016-11-10 17:36:45+01:00,10,0
vision - fmassa - 2016-11-10 17:36:45+01:00,11,0
